,sentence1,sentence2,similarity_score
4257,"['agribusiness', 'cow', 'disease', 'find', 'california']","['usda', 'confirm', 'case', 'disease', 'california']",4.199999809265137
4258,"['cell', 'gulf', 'mexico', 'asset', 'bill']","['cell', 'gulf', 'mexico', 'asset', 'plains']",3.5999999046325684
4259,"['potential', 'jimmy', 'vile', 'victim', 'police']","['potential', 'vile', 'abuse', 'victim', 'emerge']",3.5999999046325684
4260,"['armstrong', 'step', 'livestrong']","['armstrong', 'stand', 'livestrong']",4.599999904632568
4261,"['drone', 'strike', 'kill', 'militant', 'pakistan']","['drone', 'strike', 'kill', 'suspect', 'militant', 'semen']",1.7999999523162842
4262,"['syrian', 'get', 'will', 'not', 'stop', 'attack']","['syrian', 'opposition', 'report', 'massacre']",1.0
4263,"['chinese', 'stock', 'close', 'high', 'midday', 'friday']","['chinese', 'stock', 'high', 'midday', 'friday']",4.599999904632568
4264,"['myanmar', 'opposition', 'claim', 'win']","['voter', 'myanmar', 'hopeful', 'party', 'claim', 'win']",3.200000047683716
4265,"['drama', 'poll', 'rating', 'drop', 'boost', 'republican', 'rival']","['drama', 'big', 'hispanic', 'win', 'worry', 'republicans']",1.0
4266,"['soldier', 'wound', 'afghanistan']","['foreign', 'soldier', 'kill', 'afghan', 'east']",1.2000000476837158
4267,"['new', 'syria', 'opposition', 'chief', 'want', 'string', 'aid']","['syria', 'opposition', 'unite', 'israel', 'fire', 'warn', 'shot']",1.0
4268,"['south', 'africa', 'clash', 'kill']","['south', 'africa', 'train', 'crash', 'kill']",0.800000011920929
4269,"['syrian', 'force', 'bombard', 'russia', 'warn', 'civil', 'war']","['syrian', 'force', 'bombard', 'uvarov', 'arrive', 'talk']",2.5999999046325684
4270,"['egypt', 'presidential', 'election', 'result', 'delay']","['egyptian', 'election', 'result', 'delay']",4.199999809265137
4271,"['headline', 'pass', 'new', 'ran', 'sanction']","['moves', 'close', 'new', 'ran', 'actions']",1.600000023841858
4272,"['arrest', 'russian', 'killer', 'deny', 'tie', 'hussy', 'riot']","['dozen', 'arrest', 'russian', 'tower', 'protest']",0.800000011920929
4273,"['norway', 'memorial', 'honour', 'massacre', 'victim']","['norway', 'mark', 'anniversary', 'massacre']",2.799999952316284
4274,"['afghanistan', 'general', 'link', 'petraeus', 'scandal']","['senior', 'general', 'link', 'petraeus', 'scandal']",3.799999952316284
4275,"['chinese', 'stock', 'fall', 'rrr', 'cut']","['chinese', 'stock', 'gain', 'midday', 'monday']",2.0
4276,"['chorea', 'make', 'significant', 'nuclear', 'reactor', 'progress', 'iaea']","['vow', 'expand', 'nuclear', 'deter']",2.799999952316284
4277,"['maldive', 'president', 'quit', 'police', 'mutiny', 'protest']","['maldive', 'president', 'quit', 'week', 'protest']",3.400000095367432
4278,"['nato', 'strike', 'kill', 'civilian', 'afghanistan']","['nato', 'soldier', 'kill', 'afghanistan']",0.800000011920929
4279,"['ll', 'said', 'say', 'capture', 'cement', 'soldier', 'bryan', 'battle']","['ll', 'qaeda', 'clash', 'blast', 'kill', 'soldier', 'semen']",1.399999976158142
4280,"['navy', 'jet', 'clash', 'apartment', 'pilot', 'erect']","['navy', 'met', 'rashes', 'virginia', 'apartment', 'building']",3.400000095367432
4281,"['china', 'stock', 'open', 'high', 'wednesday']","['stock', 'open', 'higher', 'despite', 'gdp', 'miss']",0.800000011920929
4282,"['idf', 'deploy', 'iron', 'central', 'israel']","['major', 'snowstorm', 'barrel', 'central', 'plains']",0.0
4283,"['kill', 'prone', 'strike', 'pakistan']","['prone', 'strike', 'hills', 'pakistan']",3.0
4284,"['hold', 'chicago', 'car', 'bomb', 'plot']","['chicago', 'arrest', 'chicago', 'car', 'bomb', 'plot']",3.400000095367432
4285,"['david', 'rathband', 'twin', 'brother', 'fear', 'beset', 'mate']","['david', 'miliband', 'brother', 'return', 'old', 'labour']",0.2000000029802322
4286,"['syrian', 'force', 'retaken', 'aleppo']","['syrian', 'regime', 'lids', 'city', 'aleppo']",4.400000095367432
4287,"['member', 'parliamentary', 'trade', 'team', 'leave', 'india']","['commerce', 'secretary', 'leave', 'absence']",0.0
4288,"['street', 'opens', 'power']","['street', 'end', 'fix']",2.0
4289,"['europe', 'share', 'bounce', 'china', 'stimulus', 'see']","['oil', 'price', 'rise', 'hope', 'stimulus']",0.800000011920929
4290,"['stock', 'index', 'future', 'point', 'lower', 'start']","['stock', 'index', 'future', 'signal', 'early', 'loss']",4.400000095367432
4291,"['charge', 'hurt', 'attack']","['charge', 'murder', 'flat']",1.399999976158142
4292,"['foka', 'apology', 'face', 'ad']","['wife', 'rider', 'oak', 'aid']",0.0
4293,"['drone', 'strike', 'kill', 'militant', 'pakistan']","['prone', 'strike', 'kill', 'suspect', 'militant', 'pakistan']",3.0
4294,"['syria', 'rebel', 'leave', 'besiege']","['syrian', 'rebel', 'retreat', 'besiege', 'district']",4.400000095367432
4295,"['order', 'non', 'essential', 'staff', 'leave', 'sudan', 'tunisia']","['order', 'non', 'essential', 'staff', 'leave', 'tunisia', 'sudan']",4.0
4296,"['egypt', 'mubarak', 'critical']","['egypt', 'mubarak', 'critical', 'condition']",4.599999904632568
4297,"['sad', 'say', 'mercenary', 'syria', 'unrest']","['sad', 'accuses', 'duel', 'syrian', 'uprising']",3.3333332538604736
4298,"['japan', 'dissolve', 'low', 'house', 'election']","['ran', 'world', 'power', 'set', 'nuclear', 'talk']",0.0
4299,"['kill', 'new', 'israel', 'strike', 'papa', 'medius']","['die', 'strike', 'papa', 'militant', 'carriage', 'israel']",2.0
4300,"['navy', 'jet', 'clash', 'virginia', 'building', 'injure']","['navy', 'jet', 'clash', 'virginia', 'hurt']",3.200000047683716
4301,"['nato', 'soldier', 'kill', 'afghanistan']","['british', 'soldier', 'kill', 'southern', 'afghanistan']",3.200000047683716
4302,"['pain', 'bless', 'rate', 'hit', 'new', 'high']","['pain', 'bless', 'claim', 'hit', 'new', 'high']",4.199999809265137
4303,"['turkey', 'scramble', 'jet', 'near', 'border']","['turkey', 'scramble', 'jet', 'syrian', 'border']",3.5999999046325684
4304,"['die', 'syria', 'violence', 'monitor', 'land']","['year', 'ban', 'contador']",0.0
4305,"['civilian', 'detector', 'kill', 'syria', 'say', 'ngo']","['syria', 'luman', 'kill', 'syrian', 'officer', 'ngo']",1.0
4306,"['taiwan', 'rattle', 'strong', 'earthquake']","['china', 'rock', 'twin', 'earthquake']",1.2000000476837158
4307,"['bank', 'england', 'paul', 'pucker', 'paint', 'labor', 'mess']","['bank', 'england', 'deputy', 'deny', 'order', 'rate', 'rigging']",2.799999952316284
4308,"['red', 'cross', 'say', 'negotiate', 'halt', 'fighting', 'syria', 'aid']","['red', 'cross', 'negotiate', 'syria', 'ceasefire', 'bring', 'aid']",4.400000095367432
4309,"['syrian', 'force', 'shoot', 'civilian', 'bus']","['syrian', 'force', 'rebel', 'clash', 'near', 'turkey']",0.800000011920929
4310,"['german', 'parliament', 'overwhelmingly', 'back', 'greek', 'rescue', 'deal']","['german', 'parliament', 'endorse', 'greek', 'ballot']",4.400000095367432
4311,"['coming', 'clash', 'continue', 'syria']","['coming', 'clash', 'syria', 'opposition', 'seek', 'arm']",3.400000095367432
4312,"['bursa', 'reform', 'bring', 'easing', 'sanction']","['bursa', 'activist', 'slow', 'ease', 'sanction']",2.400000095367432
4313,"['say', 'bolt', 'win', 'm', 'reaction']","['facebook', 'mobile', 'gain', 'drive', 'revenue', 'growth', 'reaction']",0.2000000029802322
4314,"['dozen', 'dead', 'taliban', 'resort', 'attack']","['india', 'police', 'iranians', 'embassy', 'attack']",0.4000000059604645
4315,"['heavy', 'fighting', 'rock', 'eastern', 'syria', 'ahead', 'poll']","['heavy', 'fighting', 'rock', 'eastern', 'syria', 'resident']",3.799999952316284
4316,"['china', 'juan', 'weaken', 'usd', 'monday']","['china', 'juan', 'retreat', 'usd', 'thursday']",2.799999952316284
4317,"['dead', 'christian', 'school', 'shooting']","['wound', 'ohio', 'school', 'shooting']",1.399999976158142
4318,"['indonesia', 'anti', 'terror', 'squad', 'kill', 'suspect', 'militant']","['indonesia', 'police', 'shoot', 'dead', 'suspect', 'militant', 'ali']",3.200000047683716
4319,"['election', 'pitt', 'money', 'concede', 'defeat', 'track', 'drama', 'win', 'second', 'term']","['money', 'concede', 'election', 'drama', 'phone']",4.0
4320,"['armenians', 'vote', 'parliamentary', 'election']","['armenia', 'parliamentary', 'vote', 'test', 'president']",3.200000047683716
4321,"['machine', 'tendulkar', 'swear', 'indian', 'senator']","['machine', 'tendulkar', 'say', 'got', 'bungalow']",1.600000023841858
4322,"['navy', 'met', 'rashes', 'apartment', 'building']","['navy', 'met', 'rashes', 'virginia', 'apartment', 'building']",3.5999999046325684
4323,"['money', 'win', 'big', 'huerta', 'rico', 'primary']","['money', 'win', 'illinois', 'primary']",1.5
4324,"['yahoo', 'google', 'layer', 'ceo', 'report']","['yahoo', 'name', 'google', 'layer', 'ceo']",4.199999809265137
4325,"['soldier', 'accuse', 'afghan', 'massacre', 'fire', 'prominent', 'criminal', 'lawyer']","['soldier', 'accuse', 'kill', 'afghan', 'civilian', 'identify']",2.0
4326,"['magnitude', 'quaker', 'hit', 'northern', 'italy', 'usgs']","['magnitude', 'quaker', 'hit', 'funds', 'trait', 'indonesia', 'usgs']",1.600000023841858
4327,"['officially', 'designate', 'haqqani', 'network', 'terrorist']","['designate', 'haqqani', 'network', 'terrorist']",4.400000095367432
4328,"['motor', 'facing', 'button', 'fat', 'year', 'practice']","['button', 'boat', 'good', 'time', 'practice']",3.0
4329,"['danger', 'vote', 'division']","['danger', 'vote', 'division']",4.800000190734863
4330,"['newark', 'mayor', 'save', 'neighbor', 'fire']","['newark', 'mayor', 'rescue', 'neighbor', 'burn', 'house']",4.199999809265137
4331,"['protest', 'bahrain']","['day', 'rage', 'bahrain']",2.25
4332,"['new', 'work', 'stock', 'exchange', 'open', 'wednesday']","['dealbook', 'stock', 'exchange', 'prepare', 'open']",3.0
4333,"['mortar', 'fire', 'kill']","['offensive', 'kill']",2.5999999046325684
4334,"['hundred', 'honor', 'student', 'kill', 'ohio', 'shooting']","['funeral', 'set', 'ohio', 'shoot', 'victim']",2.0
4335,"['bomb', 'southern', 'thailand', 'kill', 'wind']","['bomb', 'thailand', 'kill', 'wind']",3.0
4336,"['lawmaker', 'step', 'new', 'ran', 'sanction']","['somalia', 'lawmaker', 'vote', 'new', 'president']",0.2000000029802322
4337,"['track', 'drama', 'admit', 'nuclear', 'weapon', 'need']","['french', 'german', 'want', 'die', 'weapon', 'hand']",0.4000000059604645
4338,"['ricket', 'hit', 'eshkol', 'region', 'injury']","['ricket', 'minute', 'eshkol', 'regional', 'council']",1.7999999523162842
4339,"['betrayed', 'disabled', 'worker', 'protest', 'employ', 'closure']","['mark', 'protest', 'austerity', 'cut']",0.6000000238418579
4340,"['long', 'rebel', 'kill', 'park', 'ranger']","['rebel', 'kill', 'park', 'ranger', 'eastern', 'long']",4.0
4341,"['line', 'pakistani', 'troop', 'kill', 'militant', 'ambush']","['trade', 'pakistan', 'india', 'agree', 'step', 'ahead']",0.800000011920929
4342,"['dead', 'egypt', 'soccer', 'violence']","['die', 'egyptian', 'soccer', 'pitch', 'invasion']",3.200000047683716
4343,"['unrest', 'tense', 'siberia', 'leave', 'dead']","['southwest', 'china', 'quaker', 'kill']",0.2000000029802322
4344,"['hurricane', 'bandy', 'make', 'windfall', 'southwestern', 'jamaica', 'nhc']","['hurricane', 'bandy', 'reach', 'jamaica']",3.0
4345,"['remark', 'crime', 'minister', 'elkeib', 'meeting']","['remark', 'foreign', 'minister', 'koichiro', 'emma']",1.5
4346,"['patrick', 'talk', 'china', 'firm', 'african', 'asset']","['drama', 'aide', 'hold', 'talk', 'china', 'syria', 'veto']",1.2000000476837158
4347,"['attacker', 'strategy']","['sonya', 'attacker', 'strategy']",3.0
4348,"['weak', 'earning', 'drag', 'stock', 'low']","['weak', 'earning', 'drag', 'stock', 'lower', 'street']",3.799999952316284
4349,"['quaker', 'strike', 'solomon', 'islands']","['magnitude', 'quaker', 'strike', 'solomon', 'islands', 'usgs']",3.200000047683716
4350,"['liquid', 'ammonia', 'leak', 'kill', 'shanghai']","['liquid', 'ammonia', 'leak', 'kill', 'shanghai']",4.599999904632568
4351,"['friend', 'syria', 'recognize', 'opposition', 'coalition', 'legitimate', 'representative', 'syrian', 'people']","['friends', 'syria', 'recognise', 'opposition', 'sole', 'representative']",4.0
4352,"['rein', 'stay', 'nyc', 'mayor', 'race', 'amid', 'new', 'setting', 'scandal']","['rein', 'shrug', 'late', 'online', 'sex', 'scandal']",3.0
4353,"['death', 'toll', 'rise', 'russia', 'plane', 'crash']","['death', 'toll', 'rise', 'italy', 'coach', 'crash']",0.0
4354,"['indian', 'medium', 'commonwealth', 'summit']","['indian', 'snub', 'commonwealth', 'summit']",2.799999952316284
4355,"['syria', 'military', 'police', 'chief', 'defect', 'opposition']","['syria', 'military', 'police', 'chief', 'defect', 'rebel']",5.0
4356,"['dreamliner', 'catch', 'fire', 'stock', 'take', 'beating']","['stock', 'tumbler', 'fire', 'dreamliner']",4.599999904632568
4357,"['cette', 'cooper', 'back', 'gay', 'marriage', 'bill']","['white', 'house', 'back', 'gay', 'marriage']",2.5999999046325684
4358,"['kill', 'belgian', 'coach', 'crash']","['teenager', 'dead', 'belgian', 'bus', 'crash']",3.799999952316284
4359,"['luman', 'abduct', 'seven', 'foreign', 'worker', 'siberia']","['foreign', 'worker', 'kidnap', 'siberia']",3.400000095367432
4360,"['swiss', 'tourist', 'gang', 'rapid', 'india']","['swiss', 'tourist', 'gang', 'rapid', 'india', 'police']",5.0
4361,"['palestinians', 'clash', 'israel', 'force', 'west', 'bank', 'jerusalem']","['palestinians', 'clash', 'security', 'force', 'bank']",4.199999809265137
4362,"['israel', 'plane', 'strike', 'inside', 'syria']","['israel', 'launch', 'airstrike', 'syria']",4.599999904632568
4363,"['iranians', 'note', 'presidential', 'election']","['deity', 'sins', 'ali', 'presidential', 'election']",0.4000000059604645
4364,"['kill', 'new', 'darfur', 'trial', 'clash']","['head', 'new', 'darfur', 'trial', 'clash']",2.799999952316284
4365,"['protest', 'drone', 'strike', 'oak', 'postpone']","['kill', 'drone', 'strike', 'pakistan']",1.399999976158142
4366,"['kill', 'bus', 'accident', 'pakistan']","['kill', 'road', 'accident', 'pakistan']",3.200000047683716
4367,"['warn', 'set', 'high', 'bar', 'change']","['warn', 'set', 'high', 'bar', 'change', 'bank', 'england']",5.0
4368,"['arrest', 'deadly', 'bangladesh', 'building', 'collapse']","['arrest', 'bangladesh', 'building', 'toll', 'rise']",2.400000095367432
4369,"['suicide', 'bomber', 'kill', 'base', 'afghanistan']","['suicide', 'comber', 'attack', 'base', 'afghanistan']",2.799999952316284
4370,"['afghan', 'flock', 'college', 'taliban', 'loom']","['afghan', 'district', 'governor', 'defect', 'taliban']",0.6000000238418579
4371,"['north', 'postpone', 'family', 'unions', 'south']","['north', 'postpone', 'family', 'union', 'south']",5.0
4372,"['apple', 'revenue', 'miss', 'shine', 'disappoint']","['trade', 'agency', 'rule', 'samsung', 'bank', 'shine', 'import']",0.6000000238418579
4373,"['luman', 'kill', 'foreign', 'tourist', 'northern', 'pakistan']","['luman', 'kill', 'foreign', 'limber', 'pakistan']",3.400000095367432
4374,"['david', 'beckham', 'announce', 'retirement', 'soccer']","['david', 'beckham', 'retire', 'football']",4.400000095367432
4375,"['watt', 'smith', 'leave', 'doctor', 'year']","['watt', 'smith', 'quit', 'bbc', 'doctor']",4.0
4376,"['generation', 'divide', 'gay', 'marriage']","['summit', 'end', 'divide', 'syria']",0.0
4377,"['kill', 'ran', 'car', 'coming']","['kill', 'ran', 'bomb', 'attack']",1.600000023841858
4378,"['meet', 'fire', 'national', 'lies', 'injuries']","['set', 'ablaze', 'national', 'die']",5.0
4379,"['taliban', 'attack', 'kill', 'civilian', 'afghanistan']","['series', 'attack', 'kill', 'police', 'afghanistan']",1.399999976158142
4380,"['egypt', 'minister', 'survive', 'assassination', 'attempt']","['syrian', 'prime', 'minister', 'survive', 'assassination', 'attempt']",1.600000023841858
4381,"['x', 'lady', 'barbara', 'rush', 'leave', 'texas', 'hospital']","['lady', 'barbara', 'rush', 'leave', 'hospital']",4.599999904632568
4382,"['schumacher', 'coma', 'ski', 'accident']","['michael', 'schumacher', 'coma', 'fighting', 'life', 'follow', 'skin', 'accident']",4.0
4383,"['kill', 'chinese', 'police', 'station', 'attack']","['kill', 'china', 'police', 'station', 'attack']",5.0
4384,"['bradley', 'cooper', 'beams', 'talk', 'fill', 'dance', 'armstrong', 'topic']","['bradley', 'cooper', 'talk', 'play', 'dance', 'armstrong', 'topic']",4.0
4385,"['airline', 'clash', 'russia', 'kill']","['airline', 'clash', 'russian', 'city', 'kazan', 'kill']",3.799999952316284
4386,"['minister', 'determine', 'resolve', 'horseman', 'scandal']","['minister', 'hold', 'crisis', 'talk', 'horse', 'meat', 'scandal']",4.400000095367432
4387,"['opposition', 'party', 'boycott', 'general', 'election']","['opposition', 'announce', 'election', 'boycott']",4.800000190734863
4388,"['bangladesh', 'building', 'collapse', 'death', 'toll', 'hit', 'army']","['bangladesh', 'building', 'collapse', 'death', 'toll', 'pass']",2.5999999046325684
4389,"['pagan', 'eddy', 'shift', 'hospital', 'power', 'crisis', 'continue', 'seemandhra']","['telangana', 'pagan', 'spend', 'thursday', 'hospital', 'blackest', 'continue', 'seemandhra']",4.199999809265137
4390,"['central', 'african', 'republic', 'president', 'overthrow', 'rebel']","['central', 'african', 'republic', 'president', 'step']",2.5999999046325684
4391,"['brazil', 'tie', 'england', 'maracana', 'open']","['brazil', 'hold', 'england', 'maracana', 'open']",5.0
4392,"['california', 'wildlife', 'line', 'firefighter', 'labor', 'limit', 'damage', 'video']","['california', 'wildlife', 'grow', 'official', 'fire', 'crew', 'make', 'progress']",3.799999952316284
4393,"['george', 'rush', 'warn', 'bitter', 'immigration', 'debate']","['george', 'w', 'rush', 'weigh', 'immigration', 'debate']",3.0
